appid,name,year,developer,platforms,num_ratings,positive_rate,multi_player,single_player,genre,theme,special
859900,Owen to have fun!,2018,mailcat07,windows,82,0.62195122,0,1,"['0', '2', '3', '7']",,
859920,Double Head Shark Attack,2018,BigCode Games Pvt Ltd,windows,1,0,1,1,"['7', '8', '11']",,
859950,The Enthralling Realms,2018,e-FunSoft Games,windows,3,1,0,1,"['2', '3', '7']",,
859960,Geocells Tricells,2018,Scott Chinchen;Georgie Chinchen,windows,4,1,0,1,"['1', '3', '7']",,
859970,Math Classroom Challenge,2018,Titan Deep Space Company,windows,3,0.666666667,0,1,"['3', '7']",,['1']
859990,Eggs 1942,2018,WoksOnStudios,windows,28,0.892857143,0,1,"['0', '1', '3', '7', '13']",,
860030,Common Hanzi Quiz - Simplified Chinese,2018,Wholetone Games,windows,1,1,0,1,"['3', '7', '8']",,['4']
860070,BULLETLINE,2018,Studio HK,windows,9,0.888888889,1,1,"['0', '3', '7', '10', '14']",,"['1', '2']"
860080,lilGunBois,2018,BoringKate,windows;linux,19,0.842105263,0,1,"['0', '3']",,"['1', '4']"
860090,Erotic Jigsaw Challenge Vol. 1,2018,BarelyEntertainment,windows,21,0.80952381,0,1,"['3', '7', '8']",,
860160,Save The Villy,2018,Nekyau Games,windows,5,0.6,0,1,"['0', '3', '7']",,
860190,Vietcong,2018,Studio-Space RA,windows,20,0.05,0,1,"['0', '13']",['10'],
860200,Super B-Dino's adventures,2018,Nekyau Games,windows,2,0.5,0,1,"['0', '3', '7']",,
860220,Contact Draw: Football,2018,Star Legion,windows,14,0.928571429,0,1,"['2', '3', '7', '12']",,['4']
860240,Aerospace Forces,2018,gfdsahdgsye7,windows,30,0.666666667,0,1,"['0', '2', '3', '7']",,
860260,Strike Force Remastered,2018,West Forest Games,windows,3,0,1,1,"['0', '3']",['6'],['4']
860270,Requiem,2018,Netlex Studio,windows,2,0.5,1,0,"['0', '4', '11', '13']",,
860280,Forgotten Adventure,2018,Primitive Studio,windows,13,0.692307692,0,1,"['1', '2', '3']",,
860320,Apartment 3301,2018,Guerilla Media,windows,3,0,0,1,['1'],,
860330,Mutation Mayhem,2018,Amy Li;Mitchell Shannon;Morgan Wesemann;Stacie McLaury;Tim Arterbury;Trystan Jasperson,windows,15,0.666666667,1,0,"['0', '3', '7']",,
860340,Trivia Vault: Toy Trivia,2018,Ripknot Systems,windows,12,0.666666667,0,1,"['0', '7', '8']",,
860350,Trivia Vault: Fashion Trivia,2018,Ripknot Systems,windows,16,0.6875,0,1,"['0', '7', '8']",,
860380,Math Problem Challenge,2018,Red Dolphin Games,windows,31,0.741935484,0,1,"['1', '7', '8']",,
860390,Math Speed Challenge,2018,Red Dolphin Games,windows,41,0.634146341,0,1,"['1', '7', '8']",,
860400,Unexpected Journey 奇幻之旅,2018,Black Phoenix Studio,windows;mac,5,0.4,0,1,"['2', '3', '4', '7']",,
860430,Burgerwise the Clown,2018,Andrew Augustine;Zach Augustine,windows,5,0.6,0,1,"['3', '10']",,
860440,Goat Life,2018,Vyacheslav Shilikhin,windows,78,0.641025641,0,1,"['2', '3', '7', '8']",,
860450,Module TD. Sci-Fi Tower Defense,2018,Gyro-Games Inc.,windows,23,0.652173913,0,1,"['1', '3']",['17'],
860480,Fernz Gate,2018,Exe Create Inc.,windows,2,0,0,1,"['2', '3', '4', '7']",,
860490,Revenant Dogma,2018,Exe Create Inc.,windows,1,1,0,1,"['2', '3', '4', '7']",,
860500,SpellFront,2018,Steppe Hare Studio,windows,30,0.766666667,0,1,"['0', '2', '3', '13']",,
860520,Abstract Golfing,2018,Dalivi Rikardo,windows,74,0.824324324,0,1,"['2', '3', '7']",,
860530,Babycar Driver,2018,MCS,windows,14,0.785714286,0,1,"['3', '7', '9']",,
860550,Secrets of the Past: Dion,2018,Culturplay,windows,5,0.8,0,1,"['7', '8']",['0'],['4']
860570,Music Producer,2018,Gamenesis,windows;mac,4,0,0,1,['3'],,
860580,Wrestlers Without Boundaries,2018,Real Fighting,windows;mac,5,0.4,0,1,['12'],['14'],['6']
860590,MissileDancer,2018,TERARIN GAMES,windows,8,0.875,0,1,"['0', '3']",['8'],['1']
860600,Betweenside,2018,Ed Curtis-Sivess,windows,3,0.666666667,0,1,['3'],['22'],['4']
860620,KURSK,2018,Jujubee S.A.,windows,149,0.496644295,0,1,"['0', '2', '3', '8']",,['1']
860640,Lingotopia,2018,Lingo Ludo,windows;mac;linux,30,0.566666667,0,1,['2'],,
860650,Drizzlepath: Deja Vu,2018,Tonguç Bodur,windows,40,0.9,0,1,"['2', '3', '7']",,"['1', '4']"
860660,To Hell with Hell,2018,Lazurite Games,windows,50,0.78,0,1,"['0', '3', '10', '13', '14']",,"['1', '4']"
860670,❂ Hexaluga ❂ Dungeons and Hunting ☠,2018,hede,windows,6,0.5,0,1,"['0', '1', '2', '3', '4', '13']",,
860680,Smile'N'Slide,2018,Mykhail Konokh,windows,12,0.833333333,0,1,"['0', '3']",,['4']
860730,Skinscape,2018,Ian Truelove,windows,6,0.5,0,1,['3'],,['0']
860770,Made to Order: The Party Game,2018,Mega Dwarf Inc.,windows;mac,8,0.625,1,1,"['3', '7']",,
860790,Adventures Of Pipi 2 Save Hype,2018,"Nikita ""Ghost_RUS""",windows,10,0.9,0,1,"['0', '2', '3', '7']",,
860820,Meme Supreme  ¯\_(ツ)_/¯,2018,High Livity Games,windows,5,0.6,0,1,['7'],,
860860,Suicide Guy: Sleepin' Deeply,2018,Fabio Ferrara,windows;mac;linux,89,0.831460674,0,1,"['0', '2', '3']",,['1']
860870,Bully Store,2018,VERTEX HORIZON,windows,4,1,0,1,"['7', '8']",,['0']
860880,Castle: Jigsaw Puzzles,2018,Boogygames Studios,windows,11,0.909090909,0,1,"['1', '2', '3', '7', '8', '12']",,
860890,Factory Town,2019,Erik Asmussen,windows;mac,621,0.882447665,0,1,"['1', '8', '13']",,['4']
860910,Hentai 3018,2018,Easy game,windows,181,0.723756906,0,1,"['0', '3', '7']",,
860930,A Quiet Mind,2018,Eitan Prince,windows;mac;linux,2,0.5,0,1,"['2', '3']",['0'],['1']
860940,Five Rooms,2018,Maruf ARTUKOĞLU,windows,74,0.5,0,1,"['1', '2', '3', '7']",,
860950,Mark of the Ninja: Remastered,2018,Klei Entertainment,windows;mac;linux,849,0.944640754,0,1,"['0', '3']",,"['1', '4']"
860990,Chroma Shift,2018,DevOrDie Studios,windows,16,0.6875,1,1,"['2', '3', '7']",['0'],"['2', '4']"
861000,Putinization,2018,Putin Team,windows,3,0,0,1,"['3', '7']",,
861010,Minako,2018,Elliott,windows,6,0.833333333,0,1,['3'],,
861050,DemonsAreCrazy,2018,Bigbug Studio,windows,357,0.434173669,1,0,"['0', '1', '2', '3', '4', '7', '13']",,['2']
861080,Lonia Saga 2,2018,Root,windows;mac,8,0.875,0,1,"['0', '2', '3', '4', '13']",,
861160,Argos,2018,PROGRAMMER: LUCA TOCCO;3D ARTIST: JACOPO FILO DELLA TORRE;Other collaborators: Alessio Tolu;Soundtrack: Davide Cuomo,windows;mac,8,0.5,0,1,"['2', '3']",['0'],
861180,Fading Visage,2018,Joystick Knights,windows;mac,24,0.125,0,1,"['0', '3']",['10'],
861190,Shining Hotel: Lost in Nowhere,2018,Joystick Knights,windows;mac,19,0.368421053,0,1,"['0', '3']",['3'],['4']
861210,Gaze At Maze,2018,Anamik Majumdar,windows;linux,5,0,0,1,"['3', '7']",['20'],
861230,Arevoatl Seven Coins,2018,Arevoatl Games,windows,16,0.875,0,1,['3'],['5'],
861240,Paper Valley,2018,Vitei Backroom Inc,windows,15,1,0,1,"['2', '3', '7']",,
861270,Sudoku Killer / 杀手数独,2018,Konstructors Entertainment,windows;mac;linux,17,0.823529412,0,1,"['1', '3', '7']",,['4']
861280,战术狂想2(Chimera of Tactics 2),2018,自由愉悦小黄猫(Free pleasure little yellow cat),windows,6,0.666666667,0,1,"['0', '3']",,
861290,Shooter Game,2018,Anazz,windows,7,0.142857143,1,1,['3'],['6'],['2']
861320,Beyond Minimalism,2018,SaintHeiser,windows,4,0.25,0,1,"['2', '3']",,
861330,Dungeon Deathball,2018,Matt Glanville,windows,9,1,0,1,"['1', '3', '7', '12', '13']",,
861340,The Duller,2018,Nekyau Games,windows,18,0.333333333,0,1,"['0', '3', '7']",,
861350,Gym Simulator,2018,Kavkaz Sila Games,windows,99,0.464646465,0,1,"['0', '3', '4', '8', '12', '13']",['14'],
861400,Nefertari: Journey to Eternity,2018,Experius VR,windows,125,0.96,0,1,['8'],,['0']
861510,Sail Ships,2018,Dhause,windows,1,0,0,1,['3'],,
861550,Neon Universe,2018,SharF Co.,windows,6,0.666666667,0,1,"['0', '3', '9']",,
861560,Tod Stein,2018,Nekyau Games,windows,63,0.206349206,0,1,"['0', '3', '7']",,
861580,Delve,2018,YOUR DEAD Videogame Production,windows,2,1,0,1,"['2', '3', '4']",,['1']
861670,Street Level: Windows Edition,2018,Hyphema Studios,windows,4,0.75,0,1,['1'],"['19', '21']",
861710,Geometry Rush,2018,RewindApp,windows,32,0.875,0,1,"['3', '7']",,
861720,Trivia Vault: Food Trivia,2018,Ripknot Systems,windows,17,0.705882353,0,1,"['0', '1', '7', '8']",,
861740,Trivia Vault: Literature Trivia,2018,Ripknot Systems,windows,16,0.8125,0,1,"['0', '1', '7', '8']",,
861760,Foto Flash 2,2018,Studio Gamaii,windows,42,0.642857143,0,1,"['2', '3']",,
861770,FrogStatue,2018,yeyinggame,windows,1,1,0,1,"['1', '3']",,['4']
861790,Bomb-Bomb,2018,Vito Devs,windows,1,0,0,1,"['0', '3', '7']",,
861840,Bathroom Chef,2018,Red Dolphin Games,windows,38,0.5,0,1,"['0', '7', '8']",,
861850,Fitzzle Adorable Puppies,2018,Red Dolphin Games,windows,5,0.4,0,1,"['1', '3', '7']",,
861860,Doctor Tsunami,2018,BoolDog Games,windows,2,1,0,1,"['0', '2', '3', '7']",,['4']
861910,Catch'em,2018,ToBringAlive,windows,1,1,0,1,"['1', '3', '7']",,['4']
861920,Rocket Valley Tycoon,2018,Rocket Cola Studio,windows,107,0.663551402,0,1,"['1', '3', '7']",,
861930,Kidz,2018,Battleham,windows;mac,208,0.884615385,0,1,"['3', '7']",,
861940,Crashbots,2018,Neonchimp Games,windows;mac;linux,6,0.833333333,0,1,"['0', '3', '7']",,
861960,Master Pyrox Wizard Smackdown,2018,Denis Comtesse;Sox Brooker;Lauren Davidson,windows;linux,8,0.75,1,1,"['0', '3', '7', '12']",,"['2', '4', '8']"
862010,Weird Dungeon Explorer: Defender,2018,Nekyau Games,windows,38,0.236842105,0,1,"['0', '3', '7']",,
862020,Weird Dungeon Explorer: Run Away,2018,Nekyau Games,windows,36,0.25,0,1,"['0', '3', '7']",,
862040,Weird Dungeon Explorer: Wave Beat,2018,Nekyau Games,windows,38,0.157894737,0,1,"['0', '3', '7']",,
862110,Super Jigsaw Puzzle: Cities,2018,Flat Cat Games,windows,21,1,0,1,"['1', '3', '7', '8']",,['4']
862120,Deconstructor,2018,For Kids,windows;mac;linux,14,0.071428571,0,1,"['3', '7']",,
862130,Rainy Day Racer,2018,illegaldogs,windows,13,1,0,1,['9'],,['1']
862150,Prison Test,2018,"Nikita ""Ghost_RUS""",windows,22,0.636363636,0,1,"['3', '7', '8']",,
862160,Comet Crasher,2019,Mika Molenkamp,windows,41,0.951219512,0,1,"['0', '3']",,"['1', '4']"
862180,G-DINO'S JUNGLE ADVENTURE,2018,Nekyau Games,windows,37,0.378378378,0,1,"['0', '3', '7']",,
862190,Footy Ball Tournament 2018,2018,Heroic Games Studio,windows,1,0,0,1,"['0', '1', '3', '8', '12']",['14'],
862200,Bot Tales: The Crashed,2018,Ohayo Software,windows,3,1,0,1,"['0', '2', '3']",,
862210,Inca Marbles,2018,Bullid Games,windows;mac;linux,26,0.538461538,0,1,"['3', '7']",,
862250,Danger!Energy,2018,Half-Face Games,windows,3,0.666666667,0,1,"['3', '7']",,
862260,Miami Cruise,2018,MK Games,windows;mac,16,0.875,0,1,"['0', '3', '9', '13']",,['4']
862300,ROS,2018,AFBIK Studio,windows,23,0.652173913,0,1,"['2', '3', '7']",,
862320,Epic drag puZOOls,2018,Nekyau Games,windows,35,0.571428571,0,1,"['3', '7']",,
862370,Yahrit!,2018,Vertical Skull Games,windows,7,0.857142857,1,0,"['0', '3', '7']",,['1']
862390,FlyInside Flight Simulator,2018,FlyInside Inc.,windows,62,0.774193548,0,1,"['3', '8', '13']",,
862460,To Light: Ex Umbra,2019,Branch Games,windows;mac,8,1,0,1,"['3', '4']",['15'],
862480,The Spiral Scouts,2018,Cantaloupe Kids,windows;mac,221,0.950226244,0,1,"['2', '3']",['0'],['1']
862490,Fantasy Raiders,2018,Maverick Games Inc.,windows;mac,13,0.692307692,0,1,"['2', '3', '4', '7', '13']",,
862500,Talos VR,2018,"GUANGZHOU HUANTEK CO.,LTD",windows,3,0,0,1,"['0', '2', '7', '8']",,
862520,Lucky Night: Poker Games,2018,ATC Games,windows,14,0,1,0,['7'],,['0']
862570,Ding Dong XL,2018,Nickervision Studios,windows;mac;linux,228,0.99122807,0,1,"['0', '3', '7']",,"['1', '4']"
862580,OK/NORMAL,2018,98DEMAKE,windows;mac,206,0.796116505,0,1,"['2', '3', '10', '14']",,['1']
862590,BlueFear,2019,NukaGames,windows,9,0.222222222,0,1,"['0', '3', '13']",,
862640,Heroes Of The Offworld Arena,2018,Real Fighting,windows;mac,4,0.5,0,1,['0'],,
862650,City Of Jade: Imperial Frontier,2019,Coffee-Powered Games,windows;mac,23,0.347826087,0,1,"['1', '3']",,
862660,Football Girls: Dream Team,2018,Night Dreams Studio,windows;mac,46,0.347826087,0,1,"['3', '7']",['1'],
862730,Magic Blast VR,2018,Ramen,windows,10,0.7,0,1,"['0', '4', '13']",,
862740,OneShift,2018,Mazen Games,windows,27,0.703703704,0,1,"['0', '2', '3', '7']",,"['1', '4']"
862770,KO Mech,2018,ektomarch,windows;mac;linux,39,0.948717949,0,1,"['0', '3']",,
862790,13 Cycles,2019,Acalamity,windows,8,0.625,1,1,['3'],,['2']
862850,The Great Story of a Mighty Hero - Remastered,2018,DeanForge,windows,10,0.6,0,1,"['0', '3', '4']",,
862880,Intelligence: Anime girls,2018,Laush Dmitriy Sergeevich,windows,5,0.6,0,1,"['3', '7']",,
862920,Kitsune Kitchen,2018,Technomancy Studios,windows,34,0.794117647,0,1,"['3', '7']",,
862990,Survive the West,2018,Deverinos,windows,16,0.5,1,0,"['0', '2', '3', '4', '8', '13', '14']",,
863120,The General Retreats,2018,Incandescent Workshop LLC,windows,1,0,0,1,['3'],,
863150,Caverns: Lost Sky,2019,Tetravoxel Limited,windows,4,0.5,0,1,"['0', '2', '3', '4', '13']",,
863170,Muerte's Arena,2018,Rodrigo Reyes,windows,1,1,0,1,"['0', '13']",,['0']
863190,Gamer Sensei's Range Royale,2018,Gamer Sensei,windows,9,0.777777778,0,1,"['0', '13']",,['4']
863210,Delta Horizon,2018,Skylar Pniewski,windows,13,0.769230769,1,0,"['0', '1', '3', '13']",,
863270,Orc Island,2018,Virtual Earth Online,windows,2,1,0,1,"['0', '2']",,
863280,Astraeus,2018,E McNeill,windows,6,0.833333333,1,1,"['1', '3']",,"['0', '8']"
863290,Balance of Soccer,2018,Stepiral Studio,windows,3,0,1,1,"['0', '3', '7', '8', '12']",,['4']
863310,Vertical Fall,2018,MATRE,windows,2,0.5,0,1,"['0', '2']",,
863380,Frankenstein: Beyond the Time,2018,The Dust S.A.,windows,21,0.619047619,0,1,"['2', '3', '7', '8']",,
863420,Melting World Online,2018,Juvty Worlds Ltd.,windows,65,0.6,1,0,"['1', '2', '3', '4', '11']",,['2']
863430,One Person Story,2018,Lampogolovii,windows;mac,15,1,0,1,"['0', '3', '7']",,
863470,Cairo's Tale: The Big Egg,2018,Ring Mountain,windows,9,0.888888889,0,1,"['2', '3', '5', '6', '7', '18']",,
863490,Bighead Runner,2018,NukGames,windows,42,0.785714286,0,1,"['2', '3', '7']",,"['1', '4']"
863550,HITMAN™ 2,2018,IO Interactive A/S,windows,12570,0.860302307,1,1,['0'],,"['1', '2', '4']"
863560,Slime CCG,2018,Kody Stone,windows,75,0.36,0,1,,['19'],
863570,Super Seducer 2 : Advanced Seduction Tactics,2018,RLR Training Inc,windows;mac,427,0.826697892,0,1,"['1', '2', '4', '7', '8']",,
863580,Viking Days,2018,VRMonkey,windows,12,0.416666667,0,1,"['0', '7']",,['0']
863590,Starcom: Nexus,2018,Wx3 Labs,windows,142,0.936619718,0,1,"['0', '2', '3', '4', '13']",,['4']
863660,Sea of memories,2018,Ivanovich Games,windows,9,0.555555556,0,1,"['2', '3', '7', '8']",,
863670,Science:The world is in your hands,2018,Panayotis Lampitsakis,windows,1,0,0,1,"['0', '2', '3', '13']",,
863690,Blueprint,2018,purol,windows,2,0.5,0,1,['3'],['0'],['4']
863730,Artillery Cats,2018,Christopher Wagner,windows,39,0.820512821,1,0,['7'],,
863750,Krim: The Music Bot,2018,DeeMyGames,windows,5,0.8,0,1,"['3', '7', '8']",,
863770,Underground Bone Marrow,2018,дель7in,windows,19,0.684210526,0,1,"['0', '2', '3']",,
863810,SMASH BOY Ver.KZ,2018,excessm,windows,9,0.777777778,0,1,"['0', '10']",,
863840,MinerXP,2018,Jiochees,windows,4,0.75,0,1,"['1', '3', '7']",,
863870,Brain 43℃,2018,WardenCat,windows,4,0.5,0,1,"['3', '4', '7']",,
863900,Villager's Biography,2018,Yann Zunn,windows,73,0.808219178,0,1,"['2', '3', '4', '7', '8']",,
863920,The Lost Sky,2018,YASUDA GAMES,windows;mac,1,1,0,1,"['0', '3', '7']",,['1']
863980,ORIX!,2018,AFBIK Studio,windows,31,0.612903226,0,1,"['2', '3', '7']",,['4']
864010,Space Force,2018,Semi Sağlam,windows,13,0.692307692,0,1,"['3', '7', '9']",,
864020,Lost Legend,2018,Brandon Bielski;Adam Noble,windows;mac,1,1,0,1,"['0', '2', '3', '4', '7', '13']",,"['1', '4']"
864040,Sliver-Sclicker,2018,Nekyau Games,windows,33,0.272727273,0,1,"['3', '7']",,
864060,Marble It Up!,2018,Blueteak;The Engine Company;Shapes and Lines;Arcturus Interactive,windows;mac,187,0.946524064,0,1,"['0', '3', '7']",,"['1', '4']"
864100,Sagebrush,2018,Redact Games,windows;mac,49,0.93877551,0,1,"['2', '3']",['22'],['1']
864110,Trap Defense,2018,Angus Seung,windows,13,0.923076923,0,1,"['3', '7']",['0'],['4']
864150,Feelin,2018,Feelin Games,windows;mac,14,0.571428571,0,1,"['3', '7', '8', '13']",,
864190,"3, 2, 1, SURVIVE !",2018,Yannstr,windows,2,1,0,1,['0'],,
864200,Demolition Ball,2018,CSA Software,windows,1,1,0,1,"['0', '3', '7']",,['4']
864270,Arkball,2018,Roman Digital,windows,1,1,0,1,"['0', '3', '7']",,
864300,qop 3,2018,Quiet River,windows,104,0.942307692,0,1,"['3', '7']",,
864360,SAVANNA SHOT VR,2018,SAT-BOX,windows,2,1,0,1,"['0', '3', '7']",,
864380,A Lot Like Love,2018,KateGamesStudio,windows,12,0.166666667,0,1,"['2', '3']",['2'],
864390,The Perfect Unit,2018,Russian Pixel Games,windows,3,1,0,1,"['2', '3']",,
864400,Defender Faith,2018,Oblom studio,windows,14,0.857142857,0,1,"['0', '2', '3']",,
864410,Dark Maze 2,2018,Tortishka,windows,7,0.428571429,0,1,"['0', '2', '3']",,
864430,SilverFrame(纯白星原),2018,phixcat,windows,31,0.903225806,1,1,"['0', '3', '8', '13']",,"['2', '4']"
864480,TapRPG - Homeland,2018,Raithen,windows,1,1,0,1,"['0', '2', '3', '4', '7']",,
864510,Scud Frenzy,2018,Windybeard,windows,25,0.96,0,1,"['0', '3']",,"['1', '4']"
864520,Achievement Creator,2018,DRUNKEN APES,windows;mac,43,0.744186047,0,1,"['3', '7', '8']",,
864530,Necro Immortallis,2018,Vidas Salavejus,windows,12,0.75,0,1,['3'],,
864550,Radiant One,2018,Fntastic,windows;mac,122,0.827868852,0,1,"['2', '3', '4', '7']",,
864570,Chocolate makes you happy 6,2018,Blender Games,windows,8,0.75,0,1,"['3', '7']",,
864590,Zombie Rampage,2018,MellowStudios,windows,4,0,0,1,"['0', '3', '7', '8', '10']",,
864600,Jade's Dungeon Descent,2018,Loft Sky Entertainment Inc.,windows,6,0.666666667,0,1,"['2', '4']",,
864610,Magic Realm: Online,2019,Software Wolf;ITC Studio,windows,12,0.833333333,1,1,"['0', '3', '13']",,['2']
864740,The World of Labyrinths: Labyronia,2018,Labyrinthine,windows,4,1,0,1,"['2', '3', '4']",,['1']
864810,NUMERIC,2018,UMBRESS,windows,27,0.814814815,0,1,"['0', '2', '3', '7', '8']",,['1']
864850,Permission VR,2018,Spanking Machine,windows,2,0.5,0,1,['3'],,['0']
864860,HellCat,2018,Verbal Chambers,windows;linux,111,0.864864865,0,1,"['0', '2', '3']",,['4']
864880,Beasts&Chests,2018,POLYRAW,windows,6,0.166666667,0,1,"['0', '2', '10', '14']",,
864920,Tap Cats: Battle Arena,2018,Classy Yak Game Studio,windows;mac,25,0.64,1,1,"['1', '3', '4', '7', '13']",,['8']
864940,"150,000 B.C.",2018,carrot,windows,242,0.289256198,0,1,"['2', '3', '7']",,
864960,Drops: Rhythm Garden,2018,Planeta,windows,2,1,0,1,"['3', '7', '8']",,
864970,NIGHTSTAR: Alliance,2019,Tiny Leviathan Studios,windows,38,0.947368421,0,1,['0'],['11'],['0']
865050,World of Tea,2018,Nekyau Games,windows,47,0.276595745,0,1,"['0', '3', '7']",,['1']
865060,Murasaki Tsurugi,2018,Katatema,windows,10,1,0,1,"['0', '3']",,"['4', '5']"
865090,AHEGAL,2018,Oppai Reveal Studios,windows,479,0.878914405,0,1,"['0', '3', '7']",,"['1', '4']"
865130,Ales Dash,2018,Creator Studio,windows,1,1,0,1,"['0', '3']",,['1']
865170,Heavenly Duels,2018,Vast Reality,windows,5,1,1,1,"['1', '3', '7', '13']",,['4']
865180,Reformers Intl Ver(变革者国际版),2018,RMking,windows,50,0.84,1,1,['4'],['1'],"['1', '4']"
865190,HotFloor,2018,David Mulder,windows,17,0.882352941,0,1,['0'],,
865200,DiveReal,2018,exaQuark,windows,13,0.615384615,1,1,"['7', '11', '13']",,"['2', '8']"
865220,Puzlogic,2018,Eduardo Barreto,windows;mac;linux,14,0.928571429,0,1,"['3', '7']",['0'],
865240,Jumpo Joe,2018,Brzezinski,windows;mac,21,0.761904762,0,1,['3'],,['5']
865250,Phase Shift,2019,DWSK Ltd,windows,50,0.72,1,1,"['3', '7', '8', '13']",,"['2', '4']"
865270,LIBRARY,2018,Happy Snake,windows;mac;linux,83,0.975903614,0,1,['3'],,
865310,Dubstep Abasralsa,2018,Dayn,windows,46,0.652173913,0,1,"['0', '2', '3', '7', '8', '9', '10', '12', '14']",,
865330,Dark Days of Horror,2018,Alexander Casha,windows,4,0.25,0,1,['0'],['3'],
865390,Infinite World: Randomize everything,2018,Vik,windows,38,0.447368421,0,1,"['0', '2', '3', '4']",,
865540,PLAYNE : The Meditation Game,2018,Vismaya,windows,164,0.963414634,0,1,"['3', '7', '8', '13']",,['4']
865630,One Hundred Times Me,2019,Retryable,windows,6,1,0,1,"['0', '3']",,['1']
865720,Torn Tales: Rebound Edition,2018,Twistplay,windows;mac;linux,2,0.5,1,1,"['2', '3', '4']",,"['1', '2', '4']"
865750,Harmony of the bravest,2018,LSGames,windows,3,1,0,1,"['3', '4']",['15'],
865760,Solitude - Escape of Head,2018,Threear.Vision,windows,3,1,0,1,"['2', '3']",['0'],
865800,Octo Gravity,2018,Origami Sword,windows;mac;linux,9,0.888888889,1,1,"['3', '7']",,
865850,Dehumanized,2018,BurningDust Games,windows,93,0.720430108,0,1,"['0', '2', '3', '4', '13']",,['4']
865860,Vein Hotel,2018,阿屁PP314,windows,8,0.625,0,1,"['2', '3']",['3'],
865870,SpaceTone,2018,SpaceSoySauceStudio,windows;mac,17,0.882352941,0,1,"['2', '3', '7', '13']",,['4']
865930,BQM - BlockQuest Maker-,2018,WonderlandKazakiri,windows;mac,127,0.826771654,1,1,"['0', '3', '4', '7', '8']",,"['4', '8']"
865980,BOSSGARD,2019,Sand Sailor Studio,windows,42,0.904761905,1,1,"['0', '2', '3', '7', '13']",,"['1', '2', '4']"
865990,Highway Junkie,2018,DEtH_MoroZ,windows,4,0.75,0,1,"['9', '13']",,
866010,Beat Stickman: Infinity Clones,2019,Mini Fun Games,windows;mac;linux,15,0.6,0,1,"['0', '2', '3', '7', '8']",,
